timestamp_utc,sensor_sn,measurement_type,data_type,units,value
2026-05-18T00:00:00+00:00,22411189-1,Temperature,CURRENT,°C,22.627182617187493
2026-05-18T00:00:00+00:00,22411189-2,RH,CURRENT,%,69.4743266956588
2026-05-18T00:00:00+00:00,22411189-3,Dew Point,CURRENT,°C,16.779992613251004
2026-05-18T00:00:00+00:00,22411190-1,Temperature,CURRENT,°C,22.863134765625
2026-05-18T00:00:00+00:00,22411190-2,RH,CURRENT,%,67.1931029221027
2026-05-18T00:00:00+00:00,22411190-3,Dew Point,CURRENT,°C,16.47922793650455
2026-05-18T00:00:00+00:00,22411191-1,Temperature,CURRENT,°C,22.90603515624999
2026-05-18T00:00:00+00:00,22411191-2,RH,CURRENT,%,67.47844663157092
2026-05-18T00:00:00+00:00,22411191-3,Dew Point,CURRENT,°C,16.586838769600615
2026-05-18T00:00:00+00:00,22411525-1,Temperature,CURRENT,°C,22.927485351562503
2026-05-18T00:00:00+00:00,22411525-2,RH,CURRENT,%,65.97238117036697
2026-05-18T00:00:00+00:00,22411525-3,Dew Point,CURRENT,°C,16.25218247867664
2026-05-18T00:00:00+00:00,22411526-1,Temperature,CURRENT,°C,22.4126806640625
2026-05-18T00:00:00+00:00,22411526-2,RH,CURRENT,%,69.94430457007705
2026-05-18T00:00:00+00:00,22411526-3,Dew Point,CURRENT,°C,16.68096855914425
2026-05-18T00:00:00+00:00,22411527-1,Temperature,CURRENT,°C,23.013286132812503
2026-05-18T00:00:00+00:00,22411527-2,RH,CURRENT,%,65.84725719081406
2026-05-18T00:00:00+00:00,22411527-3,Dew Point,CURRENT,°C,16.3039135932544
2026-05-18T00:00:00+00:00,22411528-1,Temperature,CURRENT,°C,22.04802734375
2026-05-18T00:00:00+00:00,22411528-2,RH,CURRENT,%,72.23773556115053
2026-05-18T00:00:00+00:00,22411528-3,Dew Point,CURRENT,°C,16.83991885612486
2026-05-18T00:00:00+00:00,22411529-1,Temperature,CURRENT,°C,21.6833740234375
2026-05-18T00:00:00+00:00,22411529-2,RH,CURRENT,%,75.76562142366674
2026-05-18T00:00:00+00:00,22411529-3,Dew Point,CURRENT,°C,17.241970742188588
2026-05-18T00:00:00+00:00,22411530-1,Temperature,CURRENT,°C,22.777333984374998
2026-05-18T00:00:00+00:00,22411530-2,RH,CURRENT,%,66.88792248416877
2026-05-18T00:00:00+00:00,22411530-3,Dew Point,CURRENT,°C,16.32589182274143
2026-05-18T00:01:00+00:00,22411541-S,Battery,CURRENT,V,8.416007080078126
2026-05-18T00:05:00+00:00,22411189-1,Temperature,CURRENT,°C,22.391230468750003
2026-05-18T00:05:00+00:00,22411189-2,RH,CURRENT,%,71.3145647364004
2026-05-18T00:05:00+00:00,22411189-3,Dew Point,CURRENT,°C,16.96657179644546
2026-05-18T00:05:00+00:00,22411190-1,Temperature,CURRENT,°C,22.5842822265625
2026-05-18T00:05:00+00:00,22411190-2,RH,CURRENT,%,68.7357900358587
2026-05-18T00:05:00+00:00,22411190-3,Dew Point,CURRENT,°C,16.57051091653498
2026-05-18T00:05:00+00:00,22411191-1,Temperature,CURRENT,°C,22.691533203124997
2026-05-18T00:05:00+00:00,22411191-2,RH,CURRENT,%,68.71747920958266
2026-05-18T00:05:00+00:00,22411191-3,Dew Point,CURRENT,°C,16.668801193391026
2026-05-18T00:05:00+00:00,22411525-1,Temperature,CURRENT,°C,22.712983398437494
2026-05-18T00:05:00+00:00,22411525-2,RH,CURRENT,%,67.00236514839399
2026-05-18T00:05:00+00:00,22411525-3,Dew Point,CURRENT,°C,16.291468331209153
2026-05-18T00:05:00+00:00,22411526-1,Temperature,CURRENT,°C,22.241079101562498
2026-05-18T00:05:00+00:00,22411526-2,RH,CURRENT,%,71.25963225757229
2026-05-18T00:05:00+00:00,22411526-3,Dew Point,CURRENT,°C,16.810261795740374
2026-05-18T00:05:00+00:00,22411527-1,Temperature,CURRENT,°C,22.841684570312502
2026-05-18T00:05:00+00:00,22411527-2,RH,CURRENT,%,66.74448767833982
2026-05-18T00:05:00+00:00,22411527-3,Dew Point,CURRENT,°C,16.3534200377807
2026-05-18T00:05:00+00:00,22411528-1,Temperature,CURRENT,°C,21.919326171874992
2026-05-18T00:05:00+00:00,22411528-2,RH,CURRENT,%,74.27939269092852
2026-05-18T00:05:00+00:00,22411528-3,Dew Point,CURRENT,°C,17.156377384557302
2026-05-18T00:05:00+00:00,22411529-1,Temperature,CURRENT,°C,21.404521484375003
2026-05-18T00:05:00+00:00,22411529-2,RH,CURRENT,%,80.22278171969177
2026-05-18T00:05:00+00:00,22411529-3,Dew Point,CURRENT,°C,17.87856547891423
