timestamp_utc,sensor_sn,measurement_type,data_type,units,value
2026-06-02T00:00:00+00:00,22411189-1,Temperature,CURRENT,°C,17.286083984375004
2026-06-02T00:00:00+00:00,22411189-2,RH,CURRENT,%,55.31090257114519
2026-06-02T00:00:00+00:00,22411189-3,Dew Point,CURRENT,°C,8.260483432618216
2026-06-02T00:00:00+00:00,22411190-1,Temperature,CURRENT,°C,17.1359326171875
2026-06-02T00:00:00+00:00,22411190-2,RH,CURRENT,%,54.79667353322652
2026-06-02T00:00:00+00:00,22411190-3,Dew Point,CURRENT,°C,7.983154919412779
2026-06-02T00:00:00+00:00,22411191-1,Temperature,CURRENT,°C,16.771279296875
2026-06-02T00:00:00+00:00,22411191-2,RH,CURRENT,%,55.22392614633402
2026-06-02T00:00:00+00:00,22411191-3,Dew Point,CURRENT,°C,7.757665431644202
2026-06-02T00:00:00+00:00,22411525-1,Temperature,CURRENT,°C,16.642578125
2026-06-02T00:00:00+00:00,22411525-2,RH,CURRENT,%,54.10238803692683
2026-06-02T00:00:00+00:00,22411525-3,Dew Point,CURRENT,°C,7.337273004531547
2026-06-02T00:00:00+00:00,22411526-1,Temperature,CURRENT,°C,17.693637695312496
2026-06-02T00:00:00+00:00,22411526-2,RH,CURRENT,%,54.386205844205385
2026-06-02T00:00:00+00:00,22411526-3,Dew Point,CURRENT,°C,8.391238466499248
2026-06-02T00:00:00+00:00,22411527-1,Temperature,CURRENT,°C,16.706928710937497
2026-06-02T00:00:00+00:00,22411527-2,RH,CURRENT,%,54.07339589532311
2026-06-02T00:00:00+00:00,22411527-3,Dew Point,CURRENT,°C,7.3892419903068065
2026-06-02T00:00:00+00:00,22411528-1,Temperature,CURRENT,°C,16.4709765625
2026-06-02T00:00:00+00:00,22411528-2,RH,CURRENT,%,58.67399099717708
2026-06-02T00:00:00+00:00,22411528-3,Dew Point,CURRENT,°C,8.368461790052635
2026-06-02T00:00:00+00:00,22411529-1,Temperature,CURRENT,°C,17.0501318359375
2026-06-02T00:00:00+00:00,22411529-2,RH,CURRENT,%,58.68009460593576
2026-06-02T00:00:00+00:00,22411529-3,Dew Point,CURRENT,°C,8.913556825329712
2026-06-02T00:00:00+00:00,22411530-1,Temperature,CURRENT,°C,16.685478515625
2026-06-02T00:00:00+00:00,22411530-2,RH,CURRENT,%,54.724956130312044
2026-06-02T00:00:00+00:00,22411530-3,Dew Point,CURRENT,°C,7.544666677635117
2026-06-02T00:01:00+00:00,22411541-S,Battery,CURRENT,V,8.519389892578126
2026-06-02T00:05:00+00:00,22411189-1,Temperature,CURRENT,°C,16.9643310546875
2026-06-02T00:05:00+00:00,22411189-2,RH,CURRENT,%,53.73617151140612
2026-06-02T00:05:00+00:00,22411189-3,Dew Point,CURRENT,°C,7.536780101329664
2026-06-02T00:05:00+00:00,22411190-1,Temperature,CURRENT,°C,16.878530273437498
2026-06-02T00:05:00+00:00,22411190-2,RH,CURRENT,%,53.0937666895552
2026-06-02T00:05:00+00:00,22411190-3,Dew Point,CURRENT,°C,7.281143956212572
2026-06-02T00:05:00+00:00,22411191-1,Temperature,CURRENT,°C,16.599677734375
2026-06-02T00:05:00+00:00,22411191-2,RH,CURRENT,%,53.759060044251164
2026-06-02T00:05:00+00:00,22411191-3,Dew Point,CURRENT,°C,7.204348845381208
2026-06-02T00:05:00+00:00,22411525-1,Temperature,CURRENT,°C,16.535327148437496
2026-06-02T00:05:00+00:00,22411525-2,RH,CURRENT,%,52.72907606622415
2026-06-02T00:05:00+00:00,22411525-3,Dew Point,CURRENT,°C,6.862397535762288
2026-06-02T00:05:00+00:00,22411526-1,Temperature,CURRENT,°C,17.3075341796875
2026-06-02T00:05:00+00:00,22411526-2,RH,CURRENT,%,53.52559700923171
2026-06-02T00:05:00+00:00,22411526-3,Dew Point,CURRENT,°C,7.79782066587813
2026-06-02T00:05:00+00:00,22411527-1,Temperature,CURRENT,°C,16.621127929687496
2026-06-02T00:05:00+00:00,22411527-2,RH,CURRENT,%,52.74128328374151
2026-06-02T00:05:00+00:00,22411527-3,Dew Point,CURRENT,°C,6.945280693114767
2026-06-02T00:05:00+00:00,22411528-1,Temperature,CURRENT,°C,16.535327148437496
2026-06-02T00:05:00+00:00,22411528-2,RH,CURRENT,%,56.24322880903334
2026-06-02T00:05:00+00:00,22411528-3,Dew Point,CURRENT,°C,7.806053476889018
2026-06-02T00:05:00+00:00,22411529-1,Temperature,CURRENT,°C,16.621127929687496
2026-06-02T00:05:00+00:00,22411529-2,RH,CURRENT,%,58.229953459983214
2026-06-02T00:05:00+00:00,22411529-3,Dew Point,CURRENT,°C,8.397263688727287
2026-06-02T00:05:00+00:00,22411530-1,Temperature,CURRENT,°C,16.513876953125
2026-06-02T00:05:00+00:00,22411530-2,RH,CURRENT,%,53.15022507057298
2026-06-02T00:05:00+00:00,22411530-3,Dew Point,CURRENT,°C,6.958464158151617
2026-06-02T00:06:00+00:00,22411541-S,Battery,CURRENT,V,8.512928466796875
2026-06-02T00:10:00+00:00,22411189-1,Temperature,CURRENT,°C,16.578227539062496
2026-06-02T00:10:00+00:00,22411189-2,RH,CURRENT,%,55.73205157549401
2026-06-02T00:10:00+00:00,22411189-3,Dew Point,CURRENT,°C,7.712089576054651
2026-06-02T00:10:00+00:00,22411190-1,Temperature,CURRENT,°C,16.578227539062496
2026-06-02T00:10:00+00:00,22411190-2,RH,CURRENT,%,55.10795757991913
2026-06-02T00:10:00+00:00,22411190-3,Dew Point,CURRENT,°C,7.546983009771958
2026-06-02T00:10:00+00:00,22411191-1,Temperature,CURRENT,°C,16.299374999999998
2026-06-02T00:10:00+00:00,22411191-2,RH,CURRENT,%,55.297169451438165
2026-06-02T00:10:00+00:00,22411191-3,Dew Point,CURRENT,°C,7.337330333444261
2026-06-02T00:10:00+00:00,22411525-1,Temperature,CURRENT,°C,16.256474609374997
2026-06-02T00:10:00+00:00,22411525-2,RH,CURRENT,%,53.9833676661326
2026-06-02T00:10:00+00:00,22411525-3,Dew Point,CURRENT,°C,6.946259725358058
2026-06-02T00:10:00+00:00,22411526-1,Temperature,CURRENT,°C,16.942880859374995
2026-06-02T00:10:00+00:00,22411526-2,RH,CURRENT,%,55.07133592736706
2026-06-02T00:10:00+00:00,22411526-3,Dew Point,CURRENT,°C,7.8768932353890735
2026-06-02T00:10:00+00:00,22411527-1,Temperature,CURRENT,°C,16.3208251953125
2026-06-02T00:10:00+00:00,22411527-2,RH,CURRENT,%,53.91012436102846
2026-06-02T00:10:00+00:00,22411527-3,Dew Point,CURRENT,°C,6.986260233475638
2026-06-02T00:10:00+00:00,22411528-1,Temperature,CURRENT,°C,16.2779248046875
2026-06-02T00:10:00+00:00,22411528-2,RH,CURRENT,%,57.54024567025254
2026-06-02T00:10:00+00:00,22411528-3,Dew Point,CURRENT,°C,7.9002201524642155
2026-06-02T00:10:00+00:00,22411529-1,Temperature,CURRENT,°C,16.1921240234375
2026-06-02T00:10:00+00:00,22411529-2,RH,CURRENT,%,59.99847409781033
2026-06-02T00:10:00+00:00,22411529-3,Dew Point,CURRENT,°C,8.435717494724031
2026-06-02T00:10:00+00:00,22411530-1,Temperature,CURRENT,°C,16.1921240234375
2026-06-02T00:10:00+00:00,22411530-2,RH,CURRENT,%,54.888227664606696
2026-06-02T00:10:00+00:00,22411530-3,Dew Point,CURRENT,°C,7.128936485290419
2026-06-02T00:11:00+00:00,22411541-S,Battery,CURRENT,V,8.512928466796875
2026-06-02T00:15:00+00:00,22411189-1,Temperature,CURRENT,°C,16.299374999999998
2026-06-02T00:15:00+00:00,22411189-2,RH,CURRENT,%,54.79209582665751
2026-06-02T00:15:00+00:00,22411189-3,Dew Point,CURRENT,°C,7.203194088860107
2026-06-02T00:15:00+00:00,22411190-1,Temperature,CURRENT,°C,16.3208251953125
2026-06-02T00:15:00+00:00,22411190-2,RH,CURRENT,%,53.841458762493325
2026-06-02T00:15:00+00:00,22411190-3,Dew Point,CURRENT,°C,6.967673269285737
2026-06-02T00:15:00+00:00,22411191-1,Temperature,CURRENT,°C,16.2779248046875
2026-06-02T00:15:00+00:00,22411191-2,RH,CURRENT,%,53.78042267490654
2026-06-02T00:15:00+00:00,22411191-3,Dew Point,CURRENT,°C,6.911282917441302
2026-06-02T00:15:00+00:00,22411525-1,Temperature,CURRENT,°C,16.256474609374997
2026-06-02T00:15:00+00:00,22411525-2,RH,CURRENT,%,52.651255054551
2026-06-02T00:15:00+00:00,22411525-3,Dew Point,CURRENT,°C,6.582509787284391
2026-06-02T00:15:00+00:00,22411526-1,Temperature,CURRENT,°C,16.428076171875
2026-06-02T00:15:00+00:00,22411526-2,RH,CURRENT,%,54.51895933470664
2026-06-02T00:15:00+00:00,22411526-3,Dew Point,CURRENT,°C,7.249946429544323
2026-06-02T00:15:00+00:00,22411527-1,Temperature,CURRENT,°C,16.342275390624998
2026-06-02T00:15:00+00:00,22411527-2,RH,CURRENT,%,52.66346227206836
2026-06-02T00:15:00+00:00,22411527-3,Dew Point,CURRENT,°C,6.665382896048965
2026-06-02T00:15:00+00:00,22411528-1,Temperature,CURRENT,°C,15.956171874999995
2026-06-02T00:15:00+00:00,22411528-2,RH,CURRENT,%,56.554512855725946
2026-06-02T00:15:00+00:00,22411528-3,Dew Point,CURRENT,°C,7.345881474887456
2026-06-02T00:15:00+00:00,22411529-1,Temperature,CURRENT,°C,15.570068359375
