timestamp_utc,sensor_sn,measurement_type,data_type,units,value
2026-04-29T00:00:00+00:00,22411189-1,Temperature,CURRENT,°C,13.210546874999999
2026-04-29T00:00:00+00:00,22411189-2,RH,CURRENT,%,72.87098496986343
2026-04-29T00:00:00+00:00,22411189-3,Dew Point,CURRENT,°C,8.464650294637634
2026-04-29T00:00:00+00:00,22411190-1,Temperature,CURRENT,°C,13.231997070312495
2026-04-29T00:00:00+00:00,22411190-2,RH,CURRENT,%,70.71030746929122
2026-04-29T00:00:00+00:00,22411190-3,Dew Point,CURRENT,°C,8.041746277624107
2026-04-29T00:00:00+00:00,22411191-1,Temperature,CURRENT,°C,13.29634765625
2026-04-29T00:00:00+00:00,22411191-2,RH,CURRENT,%,71.34508278019379
2026-04-29T00:00:00+00:00,22411191-3,Dew Point,CURRENT,°C,8.235160123865265
2026-04-29T00:00:00+00:00,22411525-1,Temperature,CURRENT,°C,13.274897460937495
2026-04-29T00:00:00+00:00,22411525-2,RH,CURRENT,%,70.41275654230564
2026-04-29T00:00:00+00:00,22411525-3,Dew Point,CURRENT,°C,8.020911619423135
2026-04-29T00:00:00+00:00,22411526-1,Temperature,CURRENT,°C,13.167646484374998
2026-04-29T00:00:00+00:00,22411526-2,RH,CURRENT,%,71.90966659037156
2026-04-29T00:00:00+00:00,22411526-3,Dew Point,CURRENT,°C,8.227489073764305
2026-04-29T00:00:00+00:00,22411527-1,Temperature,CURRENT,°C,13.29634765625
2026-04-29T00:00:00+00:00,22411527-2,RH,CURRENT,%,70.68589303425651
2026-04-29T00:00:00+00:00,22411527-3,Dew Point,CURRENT,°C,8.098470053892125
2026-04-29T00:00:00+00:00,22411528-1,Temperature,CURRENT,°C,13.124746093749998
2026-04-29T00:00:00+00:00,22411528-2,RH,CURRENT,%,73.07698176546883
2026-04-29T00:00:00+00:00,22411528-3,Dew Point,CURRENT,°C,8.423591602456977
2026-04-29T00:00:00+00:00,22411529-1,Temperature,CURRENT,°C,12.8887939453125
2026-04-29T00:00:00+00:00,22411529-2,RH,CURRENT,%,76.15014877546349
2026-04-29T00:00:00+00:00,22411529-3,Dew Point,CURRENT,°C,8.804314125865414
2026-04-29T00:00:00+00:00,22411530-1,Temperature,CURRENT,°C,13.29634765625
2026-04-29T00:00:00+00:00,22411530-2,RH,CURRENT,%,70.60807202258336
2026-04-29T00:00:00+00:00,22411530-3,Dew Point,CURRENT,°C,8.082259058273115
2026-04-29T00:01:00+00:00,22411541-S,Battery,CURRENT,V,8.548466308593751
2026-04-29T00:05:00+00:00,22411189-1,Temperature,CURRENT,°C,13.124746093749998
2026-04-29T00:05:00+00:00,22411189-2,RH,CURRENT,%,74.05661097123675
2026-04-29T00:05:00+00:00,22411189-3,Dew Point,CURRENT,°C,8.620251742319757
2026-04-29T00:05:00+00:00,22411190-1,Temperature,CURRENT,°C,13.146196289062502
2026-04-29T00:05:00+00:00,22411190-2,RH,CURRENT,%,71.99969481956207
2026-04-29T00:05:00+00:00,22411190-3,Dew Point,CURRENT,°C,8.225276958457727
2026-04-29T00:05:00+00:00,22411191-1,Temperature,CURRENT,°C,13.210546874999999
2026-04-29T00:05:00+00:00,22411191-2,RH,CURRENT,%,72.74586099031052
2026-04-29T00:05:00+00:00,22411191-3,Dew Point,CURRENT,°C,8.439284858425333
2026-04-29T00:05:00+00:00,22411525-1,Temperature,CURRENT,°C,13.167646484374998
2026-04-29T00:05:00+00:00,22411525-2,RH,CURRENT,%,71.65178912031739
2026-04-29T00:05:00+00:00,22411525-3,Dew Point,CURRENT,°C,8.174571078467263
2026-04-29T00:05:00+00:00,22411526-1,Temperature,CURRENT,°C,13.081845703124998
2026-04-29T00:05:00+00:00,22411526-2,RH,CURRENT,%,73.02967879758907
2026-04-29T00:05:00+00:00,22411526-3,Dew Point,CURRENT,°C,8.372672022828446
2026-04-29T00:05:00+00:00,22411527-1,Temperature,CURRENT,°C,13.210546874999999
2026-04-29T00:05:00+00:00,22411527-2,RH,CURRENT,%,71.8272678721294
2026-04-29T00:05:00+00:00,22411527-3,Dew Point,CURRENT,°C,8.251880705007773
2026-04-29T00:05:00+00:00,22411528-1,Temperature,CURRENT,°C,13.038945312499997
2026-04-29T00:05:00+00:00,22411528-2,RH,CURRENT,%,74.19699397268636
2026-04-29T00:05:00+00:00,22411528-3,Dew Point,CURRENT,°C,8.565358151810814
2026-04-29T00:05:00+00:00,22411529-1,Temperature,CURRENT,°C,12.781542968749996
2026-04-29T00:05:00+00:00,22411529-2,RH,CURRENT,%,77.30373083085374
2026-04-29T00:05:00+00:00,22411529-3,Dew Point,CURRENT,°C,8.922944171993407
2026-04-29T00:05:00+00:00,22411530-1,Temperature,CURRENT,°C,13.189096679687495
2026-04-29T00:05:00+00:00,22411530-2,RH,CURRENT,%,71.92645151445792
2026-04-29T00:05:00+00:00,22411530-3,Dew Point,CURRENT,°C,8.251572173273752
2026-04-29T00:06:00+00:00,22411541-S,Battery,CURRENT,V,8.561389160156251
