timestamp_utc,sensor_sn,measurement_type,data_type,units,value
2026-05-25T00:00:00+00:00,22411189-1,Temperature,CURRENT,°C,15.419916992187495
2026-05-25T00:00:00+00:00,22411189-2,RH,CURRENT,%,87.56694895857176
2026-05-25T00:00:00+00:00,22411189-3,Dew Point,CURRENT,°C,13.383982272301173
2026-05-25T00:00:00+00:00,22411190-1,Temperature,CURRENT,°C,15.4413671875
2026-05-25T00:00:00+00:00,22411190-2,RH,CURRENT,%,84.86457618066682
2026-05-25T00:00:00+00:00,22411190-3,Dew Point,CURRENT,°C,12.924556526905928
2026-05-25T00:00:00+00:00,22411191-1,Temperature,CURRENT,°C,15.548618164062496
2026-05-25T00:00:00+00:00,22411191-2,RH,CURRENT,%,86.20126649881743
2026-05-25T00:00:00+00:00,22411191-3,Dew Point,CURRENT,°C,13.269393913674882
2026-05-25T00:00:00+00:00,22411525-1,Temperature,CURRENT,°C,15.505717773437496
2026-05-25T00:00:00+00:00,22411525-2,RH,CURRENT,%,83.930724040589
2026-05-25T00:00:00+00:00,22411525-3,Dew Point,CURRENT,°C,12.818446116209897
2026-05-25T00:00:00+00:00,22411526-1,Temperature,CURRENT,°C,15.355566406249999
2026-05-25T00:00:00+00:00,22411526-2,RH,CURRENT,%,86.03341725795377
2026-05-25T00:00:00+00:00,22411526-3,Dew Point,CURRENT,°C,13.04967089659181
2026-05-25T00:00:00+00:00,22411527-1,Temperature,CURRENT,°C,15.548618164062496
2026-05-25T00:00:00+00:00,22411527-2,RH,CURRENT,%,84.14587624933242
2026-05-25T00:00:00+00:00,22411527-3,Dew Point,CURRENT,°C,12.899660727009758
2026-05-25T00:00:00+00:00,22411528-1,Temperature,CURRENT,°C,15.334116210937495
2026-05-25T00:00:00+00:00,22411528-2,RH,CURRENT,%,87.30144197756924
2026-05-25T00:00:00+00:00,22411528-3,Dew Point,CURRENT,°C,13.252839660453665
2026-05-25T00:00:00+00:00,22411529-1,Temperature,CURRENT,°C,15.205415039062501
2026-05-25T00:00:00+00:00,22411529-2,RH,CURRENT,%,88.48554207675288
2026-05-25T00:00:00+00:00,22411529-3,Dew Point,CURRENT,°C,13.332705655652806
2026-05-25T00:00:00+00:00,22411530-1,Temperature,CURRENT,°C,15.52716796875
2026-05-25T00:00:00+00:00,22411530-2,RH,CURRENT,%,84.37476157778286
2026-05-25T00:00:00+00:00,22411530-3,Dew Point,CURRENT,°C,12.920182503379847
2026-05-25T00:01:00+00:00,22411541-S,Battery,CURRENT,V,8.574312011718751
2026-05-25T00:05:00+00:00,22411189-1,Temperature,CURRENT,°C,15.377016601562495
2026-05-25T00:05:00+00:00,22411189-2,RH,CURRENT,%,88.28412298771649
2026-05-25T00:05:00+00:00,22411189-3,Dew Point,CURRENT,°C,13.466992794182305
2026-05-25T00:05:00+00:00,22411190-1,Temperature,CURRENT,°C,15.419916992187495
2026-05-25T00:05:00+00:00,22411190-2,RH,CURRENT,%,85.49782558937972
2026-05-25T00:05:00+00:00,22411190-3,Dew Point,CURRENT,°C,13.017284425360783
2026-05-25T00:05:00+00:00,22411191-1,Temperature,CURRENT,°C,15.505717773437496
2026-05-25T00:05:00+00:00,22411191-2,RH,CURRENT,%,86.88334477759976
2026-05-25T00:05:00+00:00,22411191-3,Dew Point,CURRENT,°C,13.34814699712253
2026-05-25T00:05:00+00:00,22411525-1,Temperature,CURRENT,°C,15.462817382812496
2026-05-25T00:05:00+00:00,22411525-2,RH,CURRENT,%,84.48462653543908
2026-05-25T00:05:00+00:00,22411525-3,Dew Point,CURRENT,°C,12.876960835296316
2026-05-25T00:05:00+00:00,22411526-1,Temperature,CURRENT,°C,15.334116210937495
