timestamp_utc,sensor_sn,measurement_type,data_type,units,value
2026-09-06T00:00:00+00:00,22411189-1,Temperature,CURRENT,°C,17.178833007812493
2026-09-06T00:00:00+00:00,22411189-2,RH,CURRENT,%,90.79728389410239
2026-09-06T00:00:00+00:00,22411189-3,Dew Point,CURRENT,°C,15.682408223353194
2026-09-06T00:00:00+00:00,22411190-1,Temperature,CURRENT,°C,17.479135742187502
2026-09-06T00:00:00+00:00,22411190-2,RH,CURRENT,%,87.006942854963
2026-09-06T00:00:00+00:00,22411190-3,Dew Point,CURRENT,°C,15.312904012409769
2026-09-06T00:00:00+00:00,22411191-1,Temperature,CURRENT,°C,17.886689453124994
2026-09-06T00:00:00+00:00,22411191-2,RH,CURRENT,%,86.9718471046006
2026-09-06T00:00:00+00:00,22411191-3,Dew Point,CURRENT,°C,15.707817625159198
2026-09-06T00:00:00+00:00,22411525-1,Temperature,CURRENT,°C,17.99394042968749
2026-09-06T00:00:00+00:00,22411525-2,RH,CURRENT,%,84.63721675440604
2026-09-06T00:00:00+00:00,22411525-3,Dew Point,CURRENT,°C,15.388107131731392
2026-09-06T00:00:00+00:00,22411526-1,Temperature,CURRENT,°C,16.792729492187497
2026-09-06T00:00:00+00:00,22411526-2,RH,CURRENT,%,90.36240177004655
2026-09-06T00:00:00+00:00,22411526-3,Dew Point,CURRENT,°C,15.225440850288516
2026-09-06T00:00:00+00:00,22411527-1,Temperature,CURRENT,°C,18.101191406250003
2026-09-06T00:00:00+00:00,22411527-2,RH,CURRENT,%,84.57770656900892
2026-09-06T00:00:00+00:00,22411527-3,Dew Point,CURRENT,°C,15.482347134908395
2026-09-06T00:00:00+00:00,22411528-1,Temperature,CURRENT,°C,16.685478515625
2026-09-06T00:00:00+00:00,22411528-2,RH,CURRENT,%,92.52002746623941
2026-09-06T00:00:00+00:00,22411528-3,Dew Point,CURRENT,°C,15.487301005699766
2026-09-06T00:00:00+00:00,22411529-1,Temperature,CURRENT,°C,16.621127929687496
2026-09-06T00:00:00+00:00,22411529-2,RH,CURRENT,%,92.86335545891508
2026-09-06T00:00:00+00:00,22411529-3,Dew Point,CURRENT,°C,15.481288493666687
2026-09-06T00:00:00+00:00,22411530-1,Temperature,CURRENT,°C,17.736538085937504
2026-09-06T00:00:00+00:00,22411530-2,RH,CURRENT,%,86.1829556725414
2026-09-06T00:00:00+00:00,22411530-3,Dew Point,CURRENT,°C,15.417714244146156
2026-09-06T00:00:00+00:00,22411541-S,Battery,CURRENT,V,8.448314208984375
2026-09-06T00:00:00+00:00,22447758-1,Temperature,CURRENT,°C,17.693637695312496
2026-09-06T00:00:00+00:00,22447758-2,RH,CURRENT,%,83.13420309758145
2026-09-06T00:00:00+00:00,22447758-3,Dew Point,CURRENT,°C,14.814853749445815
2026-09-06T00:00:00+00:00,22447759-1,Temperature,CURRENT,°C,17.800888671874993
2026-09-06T00:00:00+00:00,22447759-2,RH,CURRENT,%,83.19981689173724
2026-09-06T00:00:00+00:00,22447759-3,Dew Point,CURRENT,°C,14.932113307675243
2026-09-06T00:00:00+00:00,22447760-1,Temperature,CURRENT,°C,17.736538085937504
2026-09-06T00:00:00+00:00,22447760-2,RH,CURRENT,%,83.68047608148318
2026-09-06T00:00:00+00:00,22447760-3,Dew Point,CURRENT,°C,14.958658446303328
2026-09-06T00:00:00+00:00,22447761-1,Temperature,CURRENT,°C,17.607836914062496
2026-09-06T00:00:00+00:00,22447761-2,RH,CURRENT,%,83.46379797055009
2026-09-06T00:00:00+00:00,22447761-3,Dew Point,CURRENT,°C,14.792291539575613
2026-09-06T00:00:00+00:00,22447762-1,Temperature,CURRENT,°C,17.822338867187504
2026-09-06T00:00:00+00:00,22447762-2,RH,CURRENT,%,82.63981078812849
2026-09-06T00:00:00+00:00,22447762-3,Dew Point,CURRENT,°C,14.848140119340954
2026-09-06T00:00:00+00:00,22447764-1,Temperature,CURRENT,°C,17.564936523437503
2026-09-06T00:00:00+00:00,22447764-2,RH,CURRENT,%,84.35645075150683
2026-09-06T00:00:00+00:00,22447764-3,Dew Point,CURRENT,°C,14.915539292014433
2026-09-06T00:00:00+00:00,22447765-1,Temperature,CURRENT,°C,17.693637695312496
2026-09-06T00:00:00+00:00,22447765-2,RH,CURRENT,%,83.13115129320211
2026-09-06T00:00:00+00:00,22447765-3,Dew Point,CURRENT,°C,14.814283539896184
2026-09-06T00:00:00+00:00,22447766-1,Temperature,CURRENT,°C,17.800888671874993
2026-09-06T00:00:00+00:00,22447766-2,RH,CURRENT,%,83.09758144502938
2026-09-06T00:00:00+00:00,22447766-3,Dew Point,CURRENT,°C,14.912998627941985
2026-09-06T00:05:00+00:00,22411189-1,Temperature,CURRENT,°C,17.286083984375004
2026-09-06T00:05:00+00:00,22411189-2,RH,CURRENT,%,91.23674372472725
2026-09-06T00:05:00+00:00,22411189-3,Dew Point,CURRENT,°C,15.86415335423563
2026-09-06T00:05:00+00:00,22411190-1,Temperature,CURRENT,°C,17.522036132812495
2026-09-06T00:05:00+00:00,22411190-2,RH,CURRENT,%,87.60814831769284
2026-09-06T00:05:00+00:00,22411190-3,Dew Point,CURRENT,°C,15.462603040431139
2026-09-06T00:05:00+00:00,22411191-1,Temperature,CURRENT,°C,17.8437890625
2026-09-06T00:05:00+00:00,22411191-2,RH,CURRENT,%,88.1574731059739
2026-09-06T00:05:00+00:00,22411191-3,Dew Point,CURRENT,°C,15.877500473660604
2026-09-06T00:05:00+00:00,22411525-1,Temperature,CURRENT,°C,17.886689453124994
2026-09-06T00:05:00+00:00,22411525-2,RH,CURRENT,%,85.8854047455558
2026-09-06T00:05:00+00:00,22411525-3,Dew Point,CURRENT,°C,15.511330261315925
2026-09-06T00:05:00+00:00,22411526-1,Temperature,CURRENT,°C,16.9214306640625
2026-09-06T00:05:00+00:00,22411526-2,RH,CURRENT,%,91.13756008239872
2026-09-06T00:05:00+00:00,22411526-3,Dew Point,CURRENT,°C,15.48605567545724
2026-09-06T00:05:00+00:00,22411527-1,Temperature,CURRENT,°C,17.951040039062498
2026-09-06T00:05:00+00:00,22411527-2,RH,CURRENT,%,85.94644083314259
2026-09-06T00:05:00+00:00,22411527-3,Dew Point,CURRENT,°C,15.585680939409894
