timestamp_utc,sensor_sn,measurement_type,data_type,units,value
2026-04-26T00:00:00+00:00,22411189-1,Temperature,CURRENT,°C,5.831679687499999
2026-04-26T00:00:00+00:00,22411189-2,RH,CURRENT,%,100
2026-04-26T00:00:00+00:00,22411189-3,Dew Point,CURRENT,°C,5.836045033525915
2026-04-26T00:00:00+00:00,22411190-1,Temperature,CURRENT,°C,5.810229492187496
2026-04-26T00:00:00+00:00,22411190-2,RH,CURRENT,%,97.51430533302815
2026-04-26T00:00:00+00:00,22411190-3,Dew Point,CURRENT,°C,5.451498561387391
2026-04-26T00:00:00+00:00,22411191-1,Temperature,CURRENT,°C,5.831679687499999
2026-04-26T00:00:00+00:00,22411191-2,RH,CURRENT,%,100
2026-04-26T00:00:00+00:00,22411191-3,Dew Point,CURRENT,°C,5.836045033525915
2026-04-26T00:00:00+00:00,22411525-1,Temperature,CURRENT,°C,5.810229492187496
2026-04-26T00:00:00+00:00,22411525-2,RH,CURRENT,%,97.63637750820172
2026-04-26T00:00:00+00:00,22411525-3,Dew Point,CURRENT,°C,5.469517924079756
2026-04-26T00:00:00+00:00,22411526-1,Temperature,CURRENT,°C,5.831679687499999
2026-04-26T00:00:00+00:00,22411526-2,RH,CURRENT,%,98.32303349355307
2026-04-26T00:00:00+00:00,22411526-3,Dew Point,CURRENT,°C,5.5919498282545925
2026-04-26T00:00:00+00:00,22411527-1,Temperature,CURRENT,°C,5.810229492187496
2026-04-26T00:00:00+00:00,22411527-2,RH,CURRENT,%,97.87594415197985
2026-04-26T00:00:00+00:00,22411527-3,Dew Point,CURRENT,°C,5.504823266537458
2026-04-26T00:00:00+00:00,22411528-1,Temperature,CURRENT,°C,5.874580078125
2026-04-26T00:00:00+00:00,22411528-2,RH,CURRENT,%,99.9343862058442
2026-04-26T00:00:00+00:00,22411528-3,Dew Point,CURRENT,°C,5.869528239048441
2026-04-26T00:00:00+00:00,22411529-1,Temperature,CURRENT,°C,5.896030273437496
2026-04-26T00:00:00+00:00,22411529-2,RH,CURRENT,%,99.93896391241321
2026-04-26T00:00:00+00:00,22411529-3,Dew Point,CURRENT,°C,5.891673202874345
2026-04-26T00:00:00+00:00,22411530-1,Temperature,CURRENT,°C,5.853129882812496
2026-04-26T00:00:00+00:00,22411530-2,RH,CURRENT,%,98.1857022964828
2026-04-26T00:00:00+00:00,22411530-3,Dew Point,CURRENT,°C,5.593235977656556
2026-04-26T00:01:00+00:00,22411541-S,Battery,CURRENT,V,8.44508349609375
2026-04-26T00:05:00+00:00,22411189-1,Temperature,CURRENT,°C,5.831679687499999
2026-04-26T00:05:00+00:00,22411189-2,RH,CURRENT,%,100
2026-04-26T00:05:00+00:00,22411189-3,Dew Point,CURRENT,°C,5.836045033525915
2026-04-26T00:05:00+00:00,22411190-1,Temperature,CURRENT,°C,5.810229492187496
2026-04-26T00:05:00+00:00,22411190-2,RH,CURRENT,%,97.58297093156328
2026-04-26T00:05:00+00:00,22411190-3,Dew Point,CURRENT,°C,5.46163689804068
2026-04-26T00:05:00+00:00,22411191-1,Temperature,CURRENT,°C,5.810229492187496
2026-04-26T00:05:00+00:00,22411191-2,RH,CURRENT,%,100
2026-04-26T00:05:00+00:00,22411191-3,Dew Point,CURRENT,°C,5.814560495343462
2026-04-26T00:05:00+00:00,22411525-1,Temperature,CURRENT,°C,5.810229492187496
2026-04-26T00:05:00+00:00,22411525-2,RH,CURRENT,%,97.70046540016784
2026-04-26T00:05:00+00:00,22411525-3,Dew Point,CURRENT,°C,5.478970140668944
2026-04-26T00:05:00+00:00,22411526-1,Temperature,CURRENT,°C,5.810229492187496
2026-04-26T00:05:00+00:00,22411526-2,RH,CURRENT,%,98.48020141908904
2026-04-26T00:05:00+00:00,22411526-3,Dew Point,CURRENT,°C,5.593536454767957
2026-04-26T00:05:00+00:00,22411527-1,Temperature,CURRENT,°C,5.810229492187496
2026-04-26T00:05:00+00:00,22411527-2,RH,CURRENT,%,97.92172121766994
2026-04-26T00:05:00+00:00,22411527-3,Dew Point,CURRENT,°C,5.511560840196487
2026-04-26T00:05:00+00:00,22411528-1,Temperature,CURRENT,°C,5.853129882812496
2026-04-26T00:05:00+00:00,22411528-2,RH,CURRENT,%,100
2026-04-26T00:05:00+00:00,22411528-3,Dew Point,CURRENT,°C,5.857529571473312
2026-04-26T00:05:00+00:00,22411529-1,Temperature,CURRENT,°C,5.874580078125
2026-04-26T00:05:00+00:00,22411529-2,RH,CURRENT,%,100
2026-04-26T00:05:00+00:00,22411529-3,Dew Point,CURRENT,°C,5.879014109185656
2026-04-26T00:05:00+00:00,22411530-1,Temperature,CURRENT,°C,5.831679687499999
2026-04-26T00:05:00+00:00,22411530-2,RH,CURRENT,%,98.22842755779355
2026-04-26T00:05:00+00:00,22411530-3,Dew Point,CURRENT,°C,5.57807014607351
2026-04-26T00:06:00+00:00,22411541-S,Battery,CURRENT,V,8.448314208984375
2026-04-26T00:10:00+00:00,22411189-1,Temperature,CURRENT,°C,5.788779296874999
2026-04-26T00:10:00+00:00,22411189-2,RH,CURRENT,%,100
2026-04-26T00:10:00+00:00,22411189-3,Dew Point,CURRENT,°C,5.793075956925957
2026-04-26T00:10:00+00:00,22411190-1,Temperature,CURRENT,°C,5.788779296874999
2026-04-26T00:10:00+00:00,22411190-2,RH,CURRENT,%,97.56008239871824
2026-04-26T00:10:00+00:00,22411190-3,Dew Point,CURRENT,°C,5.436836435179795
2026-04-26T00:10:00+00:00,22411191-1,Temperature,CURRENT,°C,5.788779296874999
2026-04-26T00:10:00+00:00,22411191-2,RH,CURRENT,%,100
2026-04-26T00:10:00+00:00,22411191-3,Dew Point,CURRENT,°C,5.793075956925957
2026-04-26T00:10:00+00:00,22411525-1,Temperature,CURRENT,°C,5.788779296874999
2026-04-26T00:10:00+00:00,22411525-2,RH,CURRENT,%,97.71877622644388
