timestamp_utc,sensor_sn,measurement_type,data_type,units,value
2026-07-01T00:00:00+00:00,22411189-1,Temperature,CURRENT,°C,28.7619384765625
2026-07-01T00:00:00+00:00,22411189-2,RH,CURRENT,%,84.66773479819943
2026-07-01T00:00:00+00:00,22411189-3,Dew Point,CURRENT,°C,25.954099208764717
2026-07-01T00:00:00+00:00,22411190-1,Temperature,CURRENT,°C,28.6546875
2026-07-01T00:00:00+00:00,22411190-2,RH,CURRENT,%,82.31479362172885
2026-07-01T00:00:00+00:00,22411190-3,Dew Point,CURRENT,°C,25.37295500802422
2026-07-01T00:00:00+00:00,22411191-1,Temperature,CURRENT,°C,28.26858398437499
2026-07-01T00:00:00+00:00,22411191-2,RH,CURRENT,%,84.70893415732051
2026-07-01T00:00:00+00:00,22411191-3,Dew Point,CURRENT,°C,25.47866657974359
2026-07-01T00:00:00+00:00,22411525-1,Temperature,CURRENT,°C,28.054082031249997
2026-07-01T00:00:00+00:00,22411525-2,RH,CURRENT,%,83.53704127565423
2026-07-01T00:00:00+00:00,22411525-3,Dew Point,CURRENT,°C,25.03390475056744
2026-07-01T00:00:00+00:00,22411526-1,Temperature,CURRENT,°C,29.0193408203125
2026-07-01T00:00:00+00:00,22411526-2,RH,CURRENT,%,83.00755321583887
2026-07-01T00:00:00+00:00,22411526-3,Dew Point,CURRENT,°C,25.87087762898302
2026-07-01T00:00:00+00:00,22411527-1,Temperature,CURRENT,°C,28.096982421875005
2026-07-01T00:00:00+00:00,22411527-2,RH,CURRENT,%,83.37376974135958
2026-07-01T00:00:00+00:00,22411527-3,Dew Point,CURRENT,°C,25.042985531940097
2026-07-01T00:00:00+00:00,22411528-1,Temperature,CURRENT,°C,28.096982421875005
2026-07-01T00:00:00+00:00,22411528-2,RH,CURRENT,%,87.41130693522545
2026-07-01T00:00:00+00:00,22411528-3,Dew Point,CURRENT,°C,25.840673433563964
2026-07-01T00:00:00+00:00,22411529-1,Temperature,CURRENT,°C,27.474926757812504
2026-07-01T00:00:00+00:00,22411529-2,RH,CURRENT,%,90.38529030289159
2026-07-01T00:00:00+00:00,22411529-3,Dew Point,CURRENT,°C,25.792969331982263
2026-07-01T00:00:00+00:00,22411530-1,Temperature,CURRENT,°C,28.247133789062495
2026-07-01T00:00:00+00:00,22411530-2,RH,CURRENT,%,83.40886549172198
2026-07-01T00:00:00+00:00,22411530-3,Dew Point,CURRENT,°C,25.196979915011656
2026-07-01T00:01:00+00:00,22411541-S,Battery,CURRENT,V,8.38046923828125
2026-07-01T00:05:00+00:00,22411189-1,Temperature,CURRENT,°C,28.56888671875
